,Text,Label,whissel_pls,whissel_act,whissel_img
118,"@Brian06176510 @tribelaw @FoxNews @TuckerCarlson @seanhannity @JudgeJeanine who is ""they""?  I haven't heard anyone call Trump a racist for that.  Calling the virus the ""Chinese Virus"" is a bit racist - especially coming for POTUS.  He/she should be held to a higher standard than you and me IMO",Counterhate,1.890222580645161,1.6291096774193548,1.3419354838709678
119,@yjpc06 @holymation Fucking chinese virus,Hate,1.3523666666666667,2.2190333333333334,2.6666666666666665
120,@CaseyCrowhop @BmoreInBklyn @briebriejoy You think this is a tone Joe Biden would have set? Xenophobic “china virus” ??  This isn’t a fucking game. https://t.co/xIJrdhSXev,Neutral,1.7725153846153847,1.6832538461538462,1.3384615384615384
121,China should be held responsible for every single death from this shit..,Hate,1.86183,1.5405200000000003,1.44
122,"Social Media ~Influencers~ need to shut the FUCK up. Nobody cares about the nonsense you have to say buddy, get off the internet! #ChineseVirus #CaroleKilledHerHusband",Neutral,1.664905263157895,1.718005263157895,1.3789473684210527
123,"W.H.O. : There's #coronavirus in your country.   Britain:  And? .. what's for tea ?  America: ""OMFG! AAAAAAAAAHHHHHHH! We're all going to die I don't want to die it's the arabs and the Chinese oh my god save us President Trump and baby Jesus WE'RE ALL GOING TO DIE!"" https://t.co/wYmuuCGzWl",Neutral,1.887214705882353,1.7150529411764703,1.6294117647058826
124,China is saving the world! 😡😡  Bitch Chinese Communist party and Chinese People spreaded #COVID2019  to more than 200 countries &amp; killing thousands of people  Fuck China and Fuck every chinese who eat bats  We will never Never Forgive You  #ChineseVirus19 #ChinaLiedPeopleDied https://t.co/RMZfpLYIQP,Hate,1.8625969696969698,1.8030454545454546,1.7757575757575759
125,Fucking chinese virus.,Hate,1.52855,2.32855,2.8
126,@WBYeats1865 God damn chink. Time to eat some more bat you fucking subhuman,Hate,1.86707,2.04964,1.8399999999999999
127,"@KrayzAlex92 @davisb29000 @JeffroBodine9 @Alyssa_Milano A single country? What other country started the virus, lied about it to the WHO, expelled foreign scientists, silenced doctors, allowed 5M people flee from infected Wuhan, and allowed tens of thousands of people to fly to the US &amp; Eruope and the Middle East?",Hate,1.7962575757575754,1.6499121212121213,1.6303030303030304
128,Way to fucking go @realDonaldTrump &amp; all your racist fucking friends &amp; cronies. Calling COVID-19 the Chinese/China Virus has real world consequences.  Stabbing of Asian-American 2-Year-Old and Her Family Was a Virus-Fueled Hate Crime: Feds https://t.co/NmxrwrTuzp via @YahooNews,Counterhate,1.8133916666666663,1.845658333333333,1.5916666666666666
129,@Chicagoway_ @LqLana @ConjureBlk @TalibKweli Keep proving me right   So you now fully accept cHinEsE vIruS is racist? But you think it's OK because SOME Asians are anti black?   You keep exposing your desperate deluded brain,Non-Asian Aggression,1.8594592592592591,1.6773851851851849,1.4814814814814814
130,"Trump haters act as if the president went to Wuhan China , had sex with a bat and a pig , got the corona virus , came back to America and started licking everything in New York just so everyone would get sick. Grow the fuck up and stop blaming everyone else for Chinas failures",Hate,1.7745170731707318,1.7394341463414635,1.6097560975609757
131,"@MRobertsQLD China allowed people who contacted the virus leave their country..now they Ban entry..Wuhan got but Beijing is free..how?..same country..yet the world is affected..and someone says its conspiracy theory?.asides precautions,we should all pray..God will frustrate their agenda.",Neutral,1.7893521739130431,1.6480434782608693,1.5043478260869565
132,How DISGUSTING is this Anti-White  We shouldn't even have ANY cases of COVID19 in our Western Nations.  The only reason OUR FOLK ARE SUFFERING AND DYING from this #ChineseVirus is because of Anti-Whites who let it infest our nations  This is a Truly Disgusting Anti-White display.,Hate,1.7286105263157896,1.5727210526315791,1.4000000000000001
133,Insane. What about people who may not even like Chinese food? Are they still racist? Or someone who doesn't like Mexican food-still racist? This woman is full goose bozo nuts:,Non-Asian Aggression,1.9222954545454543,1.6500363636363637,1.5727272727272725
134,"@MaryRentals @AbpositiveJack @maddow You're a complete fucking loser. Tell her to cover this too. #ChinaLiedPeopleDied Last month, you were calling it ""just the flu"". Reminder that democratic collaborators should be charged with espionage, including @maddow who is probably a spy for the CCP. https://t.co/Voe8LKV8uP",Hate,1.823768965517241,1.5965310344827588,1.3379310344827589
135,@SCrowleyAuthor @mountainstosea @cathryanhoward @Anna_Mazz Was planning to see you there and gate crash the drinky bit!! *Chink* or *bottoms up* as may be more appropriate now 🍷🍷🍷🍷🍾,Neutral,1.7769,1.621864705882353,1.423529411764706
136,.@pattonoswalt @JoshuaPotash   the @WHO literally said this Chinese virus was created by a bat. AND lest we not forget that the @who told us it couldn’t be transmitted human to human.  Dr. Desai needs to do some research. 🇨🇳 screwed us  we have to stay strong america https://t.co/AzuAQoPQLf,Hate,1.8343571428571428,1.7445714285714284,1.405714285714286
137,Wtf Chinese shit in my coke https://t.co/M42QBrFLia,Hate,1.74045,1.8430499999999999,2.4
138,@QAnonNotables Someone should have bitch-slapped her so hard her eyes straightened out! Stupid c*nt!!! #COVID19Pandemic #ChinaLiedPeopleDied #ChineseVirus #ChineseWuhanVirus,Hate,1.8464199999999997,1.71841,1.6
139,No one can trust the GOP in general can not be trusted. Trump has no fucking idea what he is doing. He was just in India so close to China. Is it aweful that I hope he caught it,Non-Asian Aggression,1.7865312500000001,1.636553125,1.44375
140,@DrTedros @WHO People in the world are fighting against the Wuhan Virus desperately due to your WHO fault and fucking CCP.,Hate,1.62375,1.76695625,1.7874999999999999
141,"@loneargos Dairy won't sell well during a flu epidemic or Chinese virus pandemic or whatever the fuck the media is using to gas up the idea of Trump being racist.  The key point is dairy creates mucus, so there will be loss.",Neutral,1.7515057142857142,1.64448,1.5542857142857143
142,"Is that a chink of light I see at the end of this very long, dark tunnel? https://t.co/9rE1t6v2qT",Neutral,1.8186142857142857,1.5181285714285715,1.5142857142857145
143,One country fucked up the world. Thanks to #ChineseVirus 🇨🇳,Hate,1.8033000000000001,1.8044714285714287,1.6857142857142853
144,"If you’re just now learning that China fudges the numbers on EVERYTHING, you don’t need any help from the #Coronavirus being completely fucked.",Hate,1.7877444444444446,1.6369333333333334,1.3
145,this island chink coming for me https://t.co/93OUD1N9rZ,Neutral,1.94928,1.68054,1.64
146,Are you trying to fool yourself or us? Identity of muslims is religion &amp; never motherland. 'INDIAN MUSLIM' is an oxymoron.  The good muslim holds down your limbs while the bad muslim cuts your throat. That's the only difference.  #BeingAMuslimInIndia #ChineseVirus,Neutral,1.7310214285714287,1.5548214285714284,1.3428571428571427
147,@CMOMaharashtra Why dont ya say something about fucking #TablighiJamaat   It's not anymore #COVID19 or #ChineseVirus now it's #TablighiJamatVirus,Non-Asian Aggression,1.6249699999999998,1.63554,1.42
148,#WuFlu doesn't give you the shits goofballs!,Hate,1.7452400000000001,1.7600000000000002,1.6
149,"“Because half a dozen grasshoppers under a fern make the field ring with their importunate chink, whilst thousands of great cattle... chew the cud and are silent, pray do not imagine that those who make the noise are the only inhabitants of the field.”",Neutral,1.8073852941176471,1.6705470588235294,1.3882352941176472
150,"@Karaharagu1 @CGTNOfficial @BBCNews Of course I agree, you don't beat Uyghur Muslims, because you kill them . #ChineseVirus",Hate,1.7138399999999998,1.6655799999999998,1.6199999999999999
151,Fuck China you putrid scums. You do not deserve to live anywhere but in your shithole country.,Hate,1.721466666666667,1.8633833333333338,1.2833333333333334
152,@charliekirk11 @outpost226 It’s seems a lot of Washington DC is up and moving around. How are they immune to this Chink virus that’s going to kill us all?,Hate,1.6988899999999998,1.6594050000000002,1.45
153,"BY SPRAYING IS CHINA TELLING US THE #CORONAVIRUS IS NOT ONLY TRANSFERED HUMAN TO HUMAN BUT SURFACE TO HUMAN TOO? IF SO, THAT MEANS THAT ANY PRODUCTS COMING FROM CHINA CAN BE TRANSPORTING THE VIRUS IF HANDLED BE AN INFECTED PERSON. JUST FOOD FOR THOUGHT https://t.co/JDIgfBdyyv  06",Hate,1.8266815789473683,1.6556605263157895,1.4947368421052634
154,"@tedlieu @WhiteHouse @USChamber Dr. Oz says he's looking for war time hero's... Are you a war time hero, or a menace to this Chinese Virus... I would advise you to stand your post Ted and help America and the American people...   Ask not what your country can do for you, but what you can do for your country.",Neutral,1.7381681818181811,1.720686363636363,1.5363636363636362
155,"@OzraeliAvi @Grammarly Unfortunately the official name is ""WUHAN VIRUS"" so fuck off!",Hate,1.5853142857142857,1.5945142857142858,1.2571428571428573
156,"@BichonSuzi @CNN @cnnhealth The idea that the virus gives a shit about borders is even more so. The idea that Chinese people, products or food are riskier is dangerous and false propoganda. It denies the realities of this virus and puts Asian Americans at risk - and you engaging in it makes you an asshole.",Counterhate,1.7650999999999997,1.6183813953488373,1.4697674418604654
157,@UvitaBound @FoxNews Hahahahaha this is a fucking joke right 🤣🤣🤣🤣🤣🤣🤣 #FakeNewsMedia ALLL DAY IN THIS VIDEO! @FoxNews @seanhannity @TuckerCarlson @IngrahamAngle @JesseBWatters @dbongino @foxandfriends etc. #Trump2020NowMoreThanEver #Trump2020LandslideVictory #ChinaLiedPeopleDied https://t.co/sJ2mvSeFBE,Neutral,1.9719555555555555,1.723911111111111,1.6888888888888889
158,"Bounty Quick-Size Paper Towels, White, Family Rolls (143 Sheets per Roll), 16 Rolls https://t.co/fXQeIJObGm   ad #coronavirus #corona #virus #CoronavirusOutbreak #COVID2019 #wuhanvirus #CoronavirusUSA #pandemic #SARSCoV2 #china #wuhan #flu #CoronaOutbreak #COVID19",Neutral,1.7926625000000003,1.6477125,2.45
159,@IronMarkG Just a chink in the armor,Neutral,1.83035,1.3625500000000001,1.3
160,"So everyone issuing health advisories in so cal for coronavirus, but where the FUCK was this energy when y’all flew in 40+ people from Wuhan, China? @CAgovernor",Neutral,1.7888611111111112,1.756161111111111,1.5333333333333334
161,I’m still amazed by dis coronavirus shit they done created out there in China got da whole fkin world spooked including me lol.,Hate,1.88789375,1.6958312500000001,1.7625
162,@qVonPIU3QA6vCpl @StockMarket5577 @BW @business America killed ppl? The Chinese virus started in Wuhan China. Thank you China for killing thousands of ppl but it certainly won’t hit the millions mark,Hate,1.779675,1.6510350000000003,1.7500000000000004
163,"I still believe in trump... Come to think of it... Why did Vladimir Putin use 🦁, 🐅 to keep his citizens under lockdown... No wonder Trump called it Chinese virus.  Shit is sad....",Neutral,1.8113478260869567,1.7476782608695658,1.5826086956521739
164,"@yankeegirlnj65 @itkbutt3rs @JerryDunleavy Just as you are allowed freedom from speech, freedom from the press, and freedom to bitch (you seem to have that last one covered). You DON'T have the right to silence the rest of us.  May the farce be with you and the Chinese virus not.",Neutral,1.832892105263158,1.570407894736842,1.3315789473684212
165,"There is absolutely no way that a country with1.7 Billion citizens only had 81K cases of Coronavirus.. they didn't like Trade Deals,  and RULES... so collapse economies and KILL people !!! #ChineseVirus #ChinaLiedPeopleDied #ChineseVirus",Hate,1.755191304347826,1.7211695652173915,1.5217391304347827
166,"Xi Jinping wherever now he goes, will have the whole world turning up their nose. Xi Jinping the evil fetid rat, will have to stay at home and eat his wok fried bat. Xi Jinping international pariah. spreading all his filth, the scummy Chinese liar.  #ChineseVirus https://t.co/UfaVBDSl17",Hate,1.898525,1.6547535714285713,1.65
167,Tonight is my last night of my long vacation in China.  Tomorrow night I have to go to bed knowing I have to teach 50+ students Public Speaking online the following morning.  How the fuck do you do that?  #noclue #China #coronavirus #onlineteaching #FAIL,Neutral,1.8998714285714284,1.7882999999999998,1.6057142857142859
